BHID,FROM,TO,LITO
DH0059,14.54,16.29,LAT
DH0059,16.29,17.83,SAP
DH0059,17.83,19.36,SAP
DH0059,19.36,20.58,SAP
DH0059,20.58,22.55,SAP
DH0059,22.55,23.64,SAP
DH0059,23.64,25.54,LAT
DH0059,25.54,26.55,SAP
DH0059,26.55,28.43,SAP
DH0059,28.43,30.33,SAP
DH0059,30.33,32.18,SAP
DH0059,32.18,34.02,SAP
DH0059,34.02,35.14,SAP
DH0059,35.14,36.74,SAP
DH0059,36.74,38.02,LAT
DH0059,38.02,39.89,LAT
DH0059,39.89,41.05,FRS
DH0059,41.05,42.82,LAT
DH0059,42.82,44.26,LAT
DH0059,44.26,45.41,LAT
DH0059,45.41,46.75,FRS
DH0059,46.75,47.84,LAT
DH0059,47.84,49.29,FRS
DH0059,49.29,50.32,FRS
DH0059,50.32,51.79,LAT
DH0059,51.79,53.41,LAT
DH0059,53.41,54.86,LAT
DH0059,54.86,56.11,FRS
DH0059,56.11,57.3,LAT
DH0059,57.3,58.79,LAT
DH0059,58.79,60.45,LAT
DH0059,60.45,62.21,LAT
DH0059,62.21,63.67,LAT
DH0059,63.67,64.71,LAT
DH0059,64.71,66.38,LAT
DH0059,66.38,68.09,FRS
DH0059,68.09,69.5,FRS
DH0059,69.5,70.63,LAT
DH0059,70.63,72.37,FRS
DH0059,72.37,73.98,LAT
DH0059,73.98,75.27,FRS
DH0059,75.27,76.44,LAT
DH0059,76.44,77.85,LAT
DH0059,77.85,78.88,LAT
DH0059,78.88,79.92,FRS
DH0059,79.92,81.73,LAT
DH0059,81.73,83.54,LAT
DH0059,83.54,85.24,LAT
DH0059,85.24,86.38,LAT
DH0059,86.38,88.31,LAT
DH0059,88.31,90.3,FRS
DH0059,90.3,91.71,FRS
DH0059,91.71,93.28,FRS
DH0059,93.28,95.2,FRS
DH0059,95.2,96.75,FRS
DH0059,96.75,97.81,FRS
DH0059,97.81,99.13,FRS
DH0059,99.13,100.51,FRS
DH0059,100.51,101.92,DUN
DH0059,101.92,103.48,FRS
DH0059,103.48,104.67,DUN
DH0059,104.67,106.66,DUN
DH0059,106.66,107.73,FRS
DH0059,107.73,109.4,FRS
DH0059,109.4,110.55,FRS
DH0059,110.55,112.1,DUN
DH0059,112.1,113.75,FRS
DH0059,113.75,115.06,DUN
DH0059,115.06,116.97,FRS
DH0059,116.97,118.03,DUN
DH0059,118.03,119.77,FRS
DH0059,119.77,120.82,FRS
DH0059,120.82,122.25,FRS
DH0059,122.25,123.37,FRS
DH0059,123.37,124.78,FRS
DH0059,124.78,126.41,FRS
DH0059,126.41,127.42,FRS
DH0059,127.42,128.46,FRS
DH0059,128.46,129.78,FRS
DH0059,129.78,131.52,FRS
DH0059,131.52,133.19,DUN
DH0059,133.19,134.35,FRS
DH0059,134.35,135.39,DUN
DH0059,135.39,137.37,FRS
DH0059,137.37,139.17,FRS
DH0059,139.17,140.5,FRS
DH0059,140.5,141.79,FRS
DH0059,141.79,142.95,FRS
DH0059,142.95,144.54,DUN
DH0059,144.54,145.76,DUN
DH0059,145.76,147.52,DUN
DH0059,147.52,148.84,DUN
DH0059,148.84,150.62,DUN
DH0059,150.62,152.49,DUN
DH0059,152.49,154.04,DUN
DH0059,154.04,155.14,PER
DH0059,155.14,156.43,DUN
DH0059,156.43,157.44,PER
DH0059,157.44,158.64,DUN
DH0059,158.64,159.91,PER
DH0059,159.91,161.11,PER
DH0059,161.11,163.02,DUN
DH0059,163.02,164.46,DUN
DH0059,164.46,165.65,DUN
DH0059,165.65,166.75,DUN
DH0059,166.75,168.74,DUN
DH0059,168.74,170.18,DUN
DH0059,170.18,171.35,DUN
DH0059,171.35,173.06,PER
DH0059,173.06,174.95,DUN
DH0059,174.95,176.19,DUN
DH0059,176.19,177.52,DUN
DH0059,177.52,177.57,DUN
DH0060,0.0,1.75,LAT
DH0060,1.75,3.45,LAT
DH0060,3.45,5.05,SAP
DH0060,5.05,6.61,SAP
DH0060,6.61,7.77,SAP
DH0060,7.77,8.94,SAP
DH0060,8.94,10.68,SAP
DH0060,10.68,12.26,LAT
DH0060,12.26,14.11,LAT
DH0060,14.11,15.79,SAP
DH0060,15.79,16.97,SAP
DH0060,16.97,18.4,LAT
DH0060,18.4,19.71,SAP
DH0060,19.71,21.5,LAT
DH0060,21.5,22.54,LAT
DH0060,22.54,24.39,LAT
DH0060,24.39,25.87,FRS
DH0060,25.87,27.44,LAT
DH0060,27.44,29.31,LAT
DH0060,29.31,31.28,LAT
DH0060,31.28,32.98,FRS
DH0060,32.98,34.43,FRS
DH0060,34.43,36.02,FRS
DH0060,36.02,37.12,FRS
DH0060,37.12,38.88,FRS
DH0060,38.88,40.15,LAT
DH0060,40.15,42.12,LAT
DH0060,42.12,43.65,LAT
DH0060,43.65,45.59,LAT
DH0060,45.59,46.91,FRS
DH0060,46.91,48.59,FRS
DH0060,48.59,49.85,FRS
DH0060,49.85,51.0,LAT
DH0060,51.0,52.55,LAT
DH0060,52.55,54.12,FRS
DH0060,54.12,55.91,LAT
DH0060,55.91,57.36,FRS
DH0060,57.36,58.56,DUN
DH0060,58.56,59.91,DUN
DH0060,59.91,60.94,FRS
DH0060,60.94,62.06,FRS
DH0060,62.06,63.45,DUN
DH0060,63.45,65.38,FRS
DH0060,65.38,67.38,DUN
DH0060,67.38,68.78,FRS
DH0060,68.78,70.68,FRS
DH0060,70.68,72.36,FRS
DH0060,72.36,74.32,FRS
DH0060,74.32,75.77,DUN
DH0060,75.77,77.77,FRS
DH0060,77.77,78.83,FRS
DH0060,78.83,80.52,FRS
DH0060,80.52,82.33,DUN
DH0060,82.33,84.29,DUN
DH0060,84.29,86.2,DUN
DH0060,86.2,87.98,FRS
DH0060,87.98,89.61,FRS
DH0060,89.61,91.17,DUN
DH0060,91.17,92.55,DUN
DH0060,92.55,93.55,DUN
DH0060,93.55,94.56,DUN
DH0060,94.56,95.85,DUN
DH0060,95.85,96.89,DUN
DH0060,96.89,97.9,PER
DH0060,97.9,99.38,DUN
DH0060,99.38,100.5,PER
DH0060,100.5,102.03,DUN
DH0060,102.03,103.4,DUN
DH0060,103.4,105.13,DUN
DH0060,105.13,106.17,PER
DH0060,106.17,108.04,DUN
DH0060,108.04,109.29,DUN
DH0060,109.29,110.74,PER
DH0061,0.0,1.01,SAP
DH0061,1.01,2.36,LAT
DH0061,2.36,4.02,SAP
DH0061,4.02,5.22,SAP
DH0061,5.22,6.27,SAP
DH0061,6.27,7.85,SAP
DH0061,7.85,9.74,LAT
DH0061,9.74,11.08,LAT
DH0061,11.08,12.2,SAP
DH0061,12.2,13.39,SAP
DH0061,13.39,14.49,SAP
DH0061,14.49,15.7,LAT
DH0061,15.7,17.66,SAP
DH0061,17.66,19.19,SAP
DH0061,19.19,20.79,LAT
DH0061,20.79,22.42,SAP
DH0061,22.42,23.42,LAT
DH0061,23.42,25.21,SAP
DH0061,25.21,27.07,SAP
DH0061,27.07,28.53,LAT
DH0061,28.53,30.06,SAP
DH0061,30.06,31.13,SAP
DH0061,31.13,32.99,LAT
DH0061,32.99,34.37,LAT
DH0061,34.37,35.38,LAT
DH0061,35.38,36.87,LAT
DH0061,36.87,38.45,LAT
DH0061,38.45,40.13,SAP
DH0061,40.13,41.89,SAP
DH0061,41.89,43.81,SAP
DH0061,43.81,45.04,SAP
DH0061,45.04,46.13,SAP
DH0061,46.13,47.47,SAP
DH0061,47.47,49.0,SAP
DH0061,49.0,50.64,LAT
DH0061,50.64,52.48,SAP
DH0061,52.48,54.11,SAP
DH0061,54.11,55.93,SAP
DH0061,55.93,57.12,SAP
DH0061,57.12,58.16,SAP
DH0061,58.16,59.52,SAP
DH0061,59.52,60.96,SAP
DH0061,60.96,62.94,SAP
DH0061,62.94,64.34,SAP
DH0061,64.34,66.13,SAP
DH0061,66.13,67.76,SAP
DH0061,67.76,69.26,SAP
DH0061,69.26,70.44,LAT
DH0061,70.44,71.96,SAP
DH0061,71.96,73.34,SAP
DH0061,73.34,74.59,SAP
DH0061,74.59,76.52,SAP
DH0061,76.52,78.42,SAP
DH0061,78.42,79.63,SAP
DH0061,79.63,80.94,LAT
DH0061,80.94,82.88,FRS
DH0061,82.88,84.54,FRS
DH0061,84.54,86.2,FRS
DH0061,86.2,87.82,LAT
DH0061,87.82,89.0,LAT
DH0061,89.0,90.96,LAT
DH0061,90.96,92.35,LAT
DH0061,92.35,93.86,FRS
DH0061,93.86,95.74,LAT
DH0061,95.74,97.28,LAT
DH0061,97.28,98.54,LAT
DH0061,98.54,100.07,LAT
DH0061,100.07,101.95,LAT
DH0061,101.95,103.92,LAT
DH0061,103.92,105.82,FRS
DH0061,105.82,107.13,LAT
DH0061,107.13,109.04,LAT
DH0061,109.04,110.09,LAT
DH0061,110.09,111.89,LAT
DH0061,111.89,113.09,LAT
DH0061,113.09,115.02,FRS
DH0061,115.02,116.52,FRS
DH0061,116.52,117.91,LAT
DH0061,117.91,119.47,FRS
DH0061,119.47,120.85,FRS
DH0061,120.85,121.88,FRS
DH0061,121.88,123.52,FRS
DH0061,123.52,125.44,LAT
DH0061,125.44,126.98,FRS
DH0061,126.98,128.65,LAT
DH0061,128.65,129.99,FRS
DH0061,129.99,131.84,LAT
DH0061,131.84,132.99,LAT
DH0061,132.99,134.6,LAT
DH0061,134.6,136.03,LAT
DH0061,136.03,137.09,FRS
DH0061,137.09,138.14,LAT
DH0061,138.14,139.53,LAT
DH0061,139.53,141.44,LAT
DH0061,141.44,142.86,FRS
DH0061,142.86,144.57,LAT
DH0061,144.57,146.23,LAT
DH0061,146.23,147.84,LAT
DH0061,147.84,149.17,FRS
DH0061,149.17,150.34,LAT
DH0061,150.34,151.62,FRS
DH0061,151.62,152.78,FRS
DH0061,152.78,154.32,FRS
DH0061,154.32,155.8,FRS
DH0061,155.8,156.96,FRS
DH0061,156.96,158.67,LAT
DH0061,158.67,160.64,LAT
DH0061,160.64,161.73,LAT
DH0061,161.73,163.42,LAT
DH0061,163.42,164.52,LAT
DH0061,164.52,166.43,LAT
DH0061,166.43,167.6,FRS
DH0061,167.6,169.56,FRS
DH0061,169.56,171.38,FRS
DH0061,171.38,172.91,LAT
DH0061,172.91,174.84,FRS
DH0061,174.84,176.73,FRS
DH0061,176.73,177.85,LAT
DH0061,177.85,179.43,LAT
DH0061,179.43,180.87,LAT
DH0061,180.87,182.74,LAT
DH0061,182.74,184.7,FRS
DH0061,184.7,186.12,LAT
DH0061,186.12,188.02,LAT
DH0061,188.02,189.47,LAT
DH0061,189.47,190.9,LAT
DH0061,190.9,192.67,FRS
DH0061,192.67,194.26,FRS
DH0061,194.26,195.98,FRS
DH0061,195.98,197.57,FRS
DH0061,197.57,199.4,FRS
DH0061,199.4,200.75,LAT
DH0061,200.75,201.95,FRS
DH0061,201.95,203.52,FRS
DH0061,203.52,204.69,FRS
DH0061,204.69,205.98,DUN
DH0061,205.98,207.97,FRS
DH0061,207.97,209.39,DUN
DH0061,209.39,211.18,FRS
DH0061,211.18,212.69,FRS
DH0061,212.69,214.08,FRS
DH0061,214.08,216.03,FRS
DH0061,216.03,217.44,FRS
DH0061,217.44,219.26,DUN
DH0061,219.26,220.75,DUN
DH0061,220.75,222.7,DUN
DH0061,222.7,223.71,FRS
DH0061,223.71,225.39,FRS
DH0061,225.39,227.24,FRS
DH0061,227.24,228.61,FRS
DH0061,228.61,230.06,FRS
DH0061,230.06,231.69,DUN
DH0061,231.69,232.82,FRS
DH0061,232.82,234.33,FRS
DH0061,234.33,235.79,FRS
DH0061,235.79,236.87,FRS
DH0061,236.87,238.05,DUN
DH0061,238.05,240.02,DUN
DH0061,240.02,241.72,FRS
DH0061,241.72,243.16,FRS
DH0061,243.16,244.71,FRS
DH0061,244.71,246.41,FRS
DH0061,246.41,247.99,DUN
DH0061,247.99,249.04,FRS
DH0061,249.04,251.0,FRS
DH0061,251.0,252.91,DUN
DH0061,252.91,254.0,FRS
DH0061,254.0,255.63,FRS
DH0061,255.63,257.04,FRS
DH0061,257.04,258.7,FRS
DH0061,258.7,259.89,FRS
DH0061,259.89,261.05,FRS
DH0061,261.05,262.65,DUN
DH0061,262.65,264.37,DUN
DH0061,264.37,265.83,FRS
DH0061,265.83,267.01,DUN
DH0061,267.01,269.01,FRS
DH0061,269.01,270.43,DUN
DH0061,270.43,271.69,FRS
DH0061,271.69,273.37,FRS
DH0061,273.37,275.16,DUN
DH0061,275.16,276.77,FRS
DH0061,276.77,278.56,FRS
DH0061,278.56,280.04,DUN
DH0061,280.04,281.96,DUN
DH0061,281.96,283.35,FRS
DH0061,283.35,285.04,FRS
DH0061,285.04,286.08,FRS
DH0061,286.08,287.28,FRS
DH0061,287.28,289.03,FRS
DH0061,289.03,290.17,FRS
DH0061,290.17,291.35,FRS
DH0061,291.35,292.99,FRS
DH0061,292.99,294.89,FRS
DH0061,294.89,295.92,FRS
DH0061,295.92,297.39,FRS
DH0061,297.39,298.63,FRS
DH0061,298.63,300.49,DUN
DH0061,300.49,302.37,FRS
DH0061,302.37,304.17,FRS
DH0061,304.17,305.38,FRS
DH0061,305.38,306.57,DUN
DH0061,306.57,307.95,FRS
DH0061,307.95,309.4,DUN
DH0061,309.4,311.04,FRS
DH0061,311.04,312.59,FRS
DH0061,312.59,314.04,FRS
DH0061,314.04,315.69,FRS
DH0061,315.69,316.81,FRS
DH0061,316.81,318.51,FRS
DH0061,318.51,319.85,FRS
DH0061,319.85,321.35,DUN
DH0061,321.35,322.41,PER
DH0061,322.41,324.13,DUN
DH0061,324.13,325.84,DUN
DH0061,325.84,327.79,DUN
DH0061,327.79,329.61,DUN
DH0061,329.61,331.54,DUN
DH0061,331.54,332.8,DUN
DH0061,332.8,334.05,PER
DH0061,334.05,335.91,DUN
DH0061,335.91,337.9,DUN
DH0061,337.9,339.77,DUN
DH0061,339.77,341.37,DUN
DH0061,341.37,343.24,DUN
DH0061,343.24,344.33,DUN
DH0061,344.33,345.7,DUN
DH0061,345.7,347.33,DUN
DH0061,347.33,348.96,DUN
DH0061,348.96,350.31,DUN
DH0061,350.31,351.63,DUN
DH0061,351.63,353.19,DUN
DH0061,353.19,354.8,DUN
DH0061,354.8,356.08,DUN
DH0061,356.08,357.76,DUN
DH0061,357.76,359.67,DUN
DH0061,359.67,361.37,DUN
DH0061,361.37,362.79,DUN
DH0061,362.79,364.35,DUN
DH0061,364.35,365.44,PER
DH0061,365.44,366.65,DUN
DH0061,366.65,368.32,DUN
DH0061,368.32,369.41,DUN
DH0061,369.41,370.78,DUN
DH0061,370.78,371.99,DUN
DH0061,371.99,373.98,DUN
DH0061,373.98,375.2,DUN
DH0061,375.2,376.57,DUN
DH0061,376.57,378.41,DUN
DH0061,378.41,379.98,DUN
DH0061,379.98,381.57,DUN
DH0061,381.57,382.7,DUN
DH0061,382.7,384.62,DUN
DH0061,384.62,385.72,DUN
DH0061,385.72,387.59,DUN
DH0061,387.59,389.4,DUN
DH0061,389.4,390.78,PER
DH0061,390.78,391.93,DUN
DH0061,391.93,393.55,DUN
DH0061,393.55,394.86,DUN
DH0061,394.86,396.68,DUN
DH0061,396.68,398.52,DUN
DH0061,398.52,400.0,DUN
DH0062,0.0,1.36,SAP
DH0062,1.36,2.96,SAP
DH0062,2.96,4.93,SAP
DH0062,4.93,6.75,SAP
DH0062,6.75,7.79,LAT
DH0062,7.79,9.55,SAP
DH0062,9.55,11.15,LAT
DH0062,11.15,12.46,LAT
DH0062,12.46,13.48,SAP
DH0062,13.48,14.56,LAT
DH0062,14.56,16.38,SAP
DH0062,16.38,17.78,LAT
DH0062,17.78,18.78,SAP
DH0062,18.78,20.54,SAP
DH0062,20.54,21.72,SAP
DH0062,21.72,22.89,SAP
DH0062,22.89,24.52,SAP
DH0062,24.52,26.5,SAP
DH0062,26.5,27.97,LAT
DH0062,27.97,29.72,SAP
DH0062,29.72,31.29,SAP
DH0062,31.29,33.01,SAP
DH0062,33.01,34.17,LAT
DH0062,34.17,36.06,SAP
DH0062,36.06,37.64,SAP
DH0062,37.64,39.3,SAP
DH0062,39.3,41.22,LAT
DH0062,41.22,43.05,FRS
DH0062,43.05,44.69,FRS
DH0062,44.69,46.6,LAT
DH0062,46.6,47.62,LAT
DH0062,47.62,48.86,FRS
DH0062,48.86,49.93,LAT
DH0062,49.93,51.56,LAT
DH0062,51.56,52.73,FRS
DH0062,52.73,53.99,LAT
DH0062,53.99,55.12,FRS
DH0062,55.12,56.38,FRS
DH0062,56.38,58.07,FRS
DH0062,58.07,59.41,LAT
DH0062,59.41,61.4,LAT
DH0062,61.4,62.77,LAT
DH0062,62.77,64.26,LAT
DH0062,64.26,65.96,LAT
DH0062,65.96,67.94,LAT
DH0062,67.94,69.64,FRS
DH0062,69.64,71.47,LAT
DH0062,71.47,73.31,FRS
DH0062,73.31,74.42,FRS
DH0062,74.42,76.12,FRS
DH0062,76.12,77.74,FRS
DH0062,77.74,78.86,FRS
DH0062,78.86,80.11,LAT
DH0062,80.11,81.37,FRS
DH0062,81.37,83.08,LAT
DH0062,83.08,84.85,FRS
DH0062,84.85,85.92,FRS
DH0062,85.92,86.98,LAT
DH0062,86.98,88.5,FRS
DH0062,88.5,90.09,FRS
DH0062,90.09,91.92,FRS
DH0062,91.92,93.02,FRS
DH0062,93.02,94.45,FRS
DH0062,94.45,96.4,LAT
DH0062,96.4,97.83,FRS
DH0062,97.83,99.64,DUN
DH0062,99.64,100.91,FRS
DH0062,100.91,102.73,FRS
DH0062,102.73,104.64,FRS
DH0062,104.64,106.38,FRS
DH0062,106.38,108.29,DUN
DH0062,108.29,109.57,FRS
DH0062,109.57,111.17,DUN
DH0062,111.17,112.44,DUN
DH0062,112.44,113.91,DUN
DH0062,113.91,115.2,FRS
DH0062,115.2,116.42,DUN
DH0062,116.42,117.88,FRS
DH0062,117.88,119.64,DUN
DH0062,119.64,121.12,FRS
DH0062,121.12,123.11,FRS
DH0062,123.11,124.9,DUN
DH0062,124.9,126.71,FRS
DH0062,126.71,127.83,FRS
DH0062,127.83,129.6,FRS
DH0062,129.6,130.9,FRS
DH0062,130.9,132.67,DUN
DH0062,132.67,134.59,FRS
DH0062,134.59,135.96,DUN
DH0062,135.96,137.72,DUN
DH0062,137.72,139.57,FRS
DH0062,139.57,141.52,FRS
DH0062,141.52,142.99,DUN
DH0062,142.99,144.45,DUN
DH0062,144.45,146.08,DUN
DH0062,146.08,147.53,DUN
DH0062,147.53,149.01,FRS
DH0062,149.01,150.62,DUN
DH0062,150.62,152.13,DUN
DH0062,152.13,153.16,DUN
DH0062,153.16,154.66,DUN
DH0062,154.66,156.07,PER
DH0062,156.07,157.77,DUN
DH0062,157.77,159.29,DUN
DH0062,159.29,160.32,DUN
DH0062,160.32,161.51,DUN
DH0062,161.51,163.38,DUN
DH0062,163.38,165.21,DUN
DH0062,165.21,167.12,DUN
DH0062,167.12,168.48,DUN
DH0062,168.48,169.79,PER
DH0062,169.79,170.81,DUN
DH0062,170.81,171.88,DUN
DH0062,171.88,173.55,PER
DH0062,173.55,175.1,DUN
DH0062,175.1,176.69,DUN
DH0062,176.69,177.7,DUN
DH0062,177.7,178.96,PER
DH0062,178.96,180.42,DUN
DH0062,180.42,181.74,DUN
DH0062,181.74,183.22,DUN
DH0062,183.22,184.68,DUN
DH0062,184.68,186.62,DUN
DH0062,186.62,187.97,DUN
DH0062,187.97,189.73,PER
DH0063,0.0,1.68,SAP
DH0063,1.68,2.89,SAP
DH0063,2.89,4.85,SAP
DH0063,4.85,6.32,SAP
DH0063,6.32,7.52,SAP
DH0063,7.52,8.69,SAP
DH0063,8.69,10.36,SAP
DH0063,10.36,12.17,SAP
DH0063,12.17,13.99,LAT
DH0063,13.99,15.23,SAP
DH0063,15.23,17.11,LAT
DH0063,17.11,18.91,SAP
DH0063,18.91,20.02,SAP
DH0063,20.02,21.08,SAP
DH0063,21.08,22.81,SAP
DH0063,22.81,24.06,LAT
DH0063,24.06,25.89,LAT
DH0063,25.89,27.09,SAP
DH0063,27.09,28.29,LAT
DH0063,28.29,29.44,LAT
DH0063,29.44,31.2,FRS
DH0063,31.2,32.86,FRS
DH0063,32.86,34.12,LAT
DH0063,34.12,35.69,LAT
DH0063,35.69,37.51,FRS
DH0063,37.51,38.62,LAT
DH0063,38.62,40.2,FRS
DH0063,40.2,41.99,FRS
DH0063,41.99,43.79,FRS
DH0063,43.79,45.67,LAT
DH0063,45.67,46.75,FRS
DH0063,46.75,48.61,LAT
DH0063,48.61,50.18,FRS
DH0063,50.18,51.65,FRS
DH0063,51.65,52.97,LAT
DH0063,52.97,54.08,LAT
DH0063,54.08,55.62,FRS
DH0063,55.62,57.56,LAT
DH0063,57.56,58.66,LAT
DH0063,58.66,59.82,FRS
DH0063,59.82,60.9,LAT
DH0063,60.9,62.03,FRS
DH0063,62.03,64.02,FRS
DH0063,64.02,65.57,LAT
DH0063,65.57,67.33,FRS
DH0063,67.33,68.53,FRS
DH0063,68.53,70.45,FRS
DH0063,70.45,72.33,FRS
DH0063,72.33,73.95,FRS
DH0063,73.95,75.35,FRS
DH0063,75.35,76.51,FRS
DH0063,76.51,78.14,FRS
DH0063,78.14,80.07,FRS
DH0063,80.07,81.71,FRS
DH0063,81.71,83.33,FRS
DH0063,83.33,84.78,FRS
DH0063,84.78,86.55,FRS
DH0063,86.55,88.34,FRS
DH0063,88.34,90.1,DUN
DH0063,90.1,92.02,DUN
DH0063,92.02,93.8,FRS
DH0063,93.8,94.94,FRS
DH0063,94.94,96.19,FRS
DH0063,96.19,97.23,FRS
DH0063,97.23,98.52,DUN
DH0063,98.52,100.25,FRS
DH0063,100.25,101.54,FRS
DH0063,101.54,103.0,FRS
DH0063,103.0,104.53,DUN
DH0063,104.53,106.43,FRS
DH0063,106.43,107.48,DUN
DH0063,107.48,108.67,DUN
DH0063,108.67,109.91,PER
DH0063,109.91,111.66,DUN
DH0063,111.66,113.51,DUN
DH0063,113.51,114.83,DUN
DH0063,114.83,116.27,DUN
DH0063,116.27,118.2,DUN
DH0063,118.2,119.86,PER
DH0063,119.86,121.74,DUN
DH0063,121.74,122.78,DUN
DH0063,122.78,124.58,DUN
DH0063,124.58,126.27,PER
DH0063,126.27,128.11,PER
DH0063,128.11,129.13,DUN
DH0063,129.13,130.54,DUN
DH0063,130.54,131.82,PER
DH0063,131.82,132.5,DUN
DH0064,0.0,1.18,SAP
DH0064,1.18,2.53,SAP
DH0064,2.53,3.59,LAT
DH0064,3.59,4.99,SAP
DH0064,4.99,6.0,SAP
DH0064,6.0,7.34,SAP
DH0064,7.34,8.82,LAT
DH0064,8.82,10.25,LAT
DH0064,10.25,12.18,LAT
DH0064,12.18,13.74,SAP
DH0064,13.74,15.34,LAT
DH0064,15.34,16.5,SAP
DH0064,16.5,18.33,SAP
DH0064,18.33,19.75,SAP
DH0064,19.75,21.0,SAP
DH0064,21.0,22.45,LAT
DH0064,22.45,23.66,SAP
DH0064,23.66,25.17,LAT
DH0064,25.17,26.89,SAP
DH0064,26.89,27.92,SAP
DH0064,27.92,29.74,SAP
DH0064,29.74,31.25,LAT
DH0064,31.25,32.67,LAT
DH0064,32.67,33.7,SAP
DH0064,33.7,35.7,LAT
DH0064,35.7,37.47,SAP
DH0064,37.47,38.62,SAP
DH0064,38.62,40.28,LAT
DH0064,40.28,42.17,SAP
DH0064,42.17,43.49,FRS
DH0064,43.49,44.57,FRS
DH0064,44.57,46.08,FRS
DH0064,46.08,47.36,LAT
DH0064,47.36,49.25,FRS
DH0064,49.25,50.31,LAT
DH0064,50.31,51.49,FRS
DH0064,51.49,53.28,LAT
DH0064,53.28,55.0,LAT
DH0064,55.0,56.38,FRS
DH0064,56.38,58.33,FRS
DH0064,58.33,59.4,FRS
DH0064,59.4,61.15,FRS
DH0064,61.15,62.33,LAT
DH0064,62.33,64.19,LAT
DH0064,64.19,65.68,LAT
DH0064,65.68,66.93,LAT
DH0064,66.93,68.5,FRS
DH0064,68.5,70.42,LAT
DH0064,70.42,71.91,LAT
DH0064,71.91,73.54,LAT
DH0064,73.54,75.0,FRS
DH0064,75.0,76.96,LAT
DH0064,76.96,78.21,LAT
DH0064,78.21,80.1,FRS
DH0064,80.1,82.04,LAT
DH0064,82.04,83.31,LAT
DH0064,83.31,84.44,LAT
DH0064,84.44,86.3,LAT
DH0064,86.3,87.94,LAT
DH0064,87.94,89.32,LAT
DH0064,89.32,90.56,FRS
DH0064,90.56,91.92,FRS
DH0064,91.92,93.56,LAT
DH0064,93.56,95.02,LAT
DH0064,95.02,96.74,LAT
DH0064,96.74,98.74,LAT
DH0064,98.74,99.74,LAT
DH0064,99.74,100.82,LAT
DH0064,100.82,101.83,FRS
DH0064,101.83,103.33,FRS
DH0064,103.33,104.68,FRS
DH0064,104.68,106.46,FRS
DH0064,106.46,108.0,DUN
DH0064,108.0,109.84,FRS
DH0064,109.84,111.53,DUN
DH0064,111.53,112.82,DUN
DH0064,112.82,113.88,FRS
DH0064,113.88,115.5,FRS
DH0064,115.5,116.69,FRS
DH0064,116.69,118.05,FRS
DH0064,118.05,119.71,FRS
DH0064,119.71,120.8,FRS
DH0064,120.8,121.96,DUN
DH0064,121.96,123.13,FRS
DH0064,123.13,124.25,FRS
DH0064,124.25,125.35,DUN
DH0064,125.35,127.16,FRS
DH0064,127.16,128.18,FRS
DH0064,128.18,130.0,FRS
DH0064,130.0,131.47,FRS
DH0064,131.47,133.36,DUN
DH0064,133.36,134.52,DUN
DH0064,134.52,135.93,FRS
DH0064,135.93,137.65,FRS
DH0064,137.65,138.88,FRS
DH0064,138.88,140.37,FRS
DH0064,140.37,141.38,FRS
DH0064,141.38,143.31,FRS
DH0064,143.31,145.22,FRS
DH0064,145.22,147.09,FRS
DH0064,147.09,148.56,FRS
DH0064,148.56,149.89,DUN
DH0064,149.89,151.31,FRS
DH0064,151.31,152.88,FRS
DH0064,152.88,153.9,DUN
DH0064,153.9,155.79,FRS
DH0064,155.79,157.27,FRS
DH0064,157.27,159.16,FRS
DH0064,159.16,160.24,FRS
DH0064,160.24,161.72,FRS
DH0064,161.72,163.4,DUN
DH0064,163.4,164.6,FRS
DH0064,164.6,165.63,FRS
DH0064,165.63,167.53,DUN
DH0064,167.53,168.99,PER
DH0064,168.99,170.15,DUN
DH0064,170.15,171.19,DUN
DH0064,171.19,172.52,DUN
DH0064,172.52,174.09,DUN
DH0064,174.09,175.12,DUN
DH0064,175.12,176.3,DUN
DH0064,176.3,178.06,DUN
DH0064,178.06,179.89,PER
DH0064,179.89,181.65,DUN
DH0064,181.65,183.51,DUN
DH0064,183.51,185.12,DUN
DH0064,185.12,186.37,DUN
DH0064,186.37,187.8,DUN
DH0064,187.8,189.79,DUN
DH0064,189.79,191.64,DUN
DH0064,191.64,192.96,DUN
DH0064,192.96,194.37,DUN
DH0064,194.37,195.37,DUN
DH0064,195.37,196.64,DUN
DH0064,196.64,198.2,DUN
DH0064,198.2,199.82,PER
DH0064,199.82,201.14,DUN
DH0064,201.14,203.06,DUN
DH0064,203.06,204.24,DUN
DH0064,204.24,205.77,PER
DH0065,0.0,1.57,SAP
DH0065,1.57,2.96,LAT
DH0065,2.96,4.76,SAP
DH0065,4.76,6.47,LAT
DH0065,6.47,7.51,SAP
DH0065,7.51,8.92,LAT
DH0065,8.92,10.31,SAP
DH0065,10.31,11.55,SAP
DH0065,11.55,12.69,SAP
DH0065,12.69,13.87,SAP
DH0065,13.87,15.35,LAT
DH0065,15.35,17.1,SAP
DH0065,17.1,18.15,SAP
DH0065,18.15,19.49,LAT
DH0065,19.49,21.22,SAP
DH0065,21.22,22.85,SAP
DH0065,22.85,23.96,SAP
DH0065,23.96,25.09,SAP
DH0065,25.09,26.89,LAT
DH0065,26.89,28.46,LAT
DH0065,28.46,29.5,SAP
DH0065,29.5,31.17,SAP
